patient_id,ssn,first,last,race,ethnicity,birthplace,address,city,state,county,zip,lat,lon,healthcare_expenses,healthcare_coverage,income,gender,age_begin,rash,joint_pain,fatigue,fever
9e6ae9e8-3983-bc05-84a3-3e1f422444d6,999-98-8826,Mason910,Sauer652,asian,nonhispanic,Busan  Busan  KR,920 Paucek Route Apt 70,Wylie,Texas,Collin County,75407,0.3310934782487677,-96.35024689029846,13005.07,0.0,109645,M,37,5,15,21,2
48e92dfc-ea23-a9a5-b308-f0cb62bee0e5,999-49-5914,Sterling124,Schmidt332,white,nonhispanic,Dallas  Texas  US,688 Miller Lock,Houston,Texas,Harris County,77504,0.3004702785032301,-95.97048561108102,10255.05,5344.21,28350,M,28,3,7,43,18
5ce07e31-b384-e1ac-b7db-e444723f2b43,999-16-7196,Corey514,Cole117,white,nonhispanic,Fort Worth  Texas  US,294 Kozey Port,Dallas,Texas,Dallas County,75238,0.3280188078537822,-96.74841958087596,14706.54,0.0,60017,M,51,45,22,22,13
bef335b9-a9bc-ae3a-26c0-dee308ab39a2,999-60-1790,Rolland302,Kub800,black,nonhispanic,El Paso  Texas  US,296 Huel Promenade Apt 72,Austin,Texas,Travis County,78701,0.3023669954859293,-97.83963933074236,15845.3,480.54,42465,M,53,24,39,40,4
669a27b3-f4b0-20ee-9742-c2bbc7f37c7b,999-74-4358,Elsa29,Meraz691,black,hispanic,Bogota  Bogota  CO,1008 Trantow Knoll,Spring,Texas,Harris County,77381,0.3009149221776632,-95.39927835381692,13221.44,0.0,192129,F,45,10,32,37,9
834b07d7-9435-a5cc-3d6b-fbadb2963e85,999-61-6759,Emilio417,Rice937,white,hispanic,Duncanville  Texas  US,763 Koch Forge Unit 26,San Angelo,Texas,Tom Green County,76901,0.314959023400984,-100.44527767508242,14467.15,0.0,42711,M,53,9,32,18,7
0fb4c4ec-069c-dfe0-0d31-1abeddc4438a,999-23-7048,Cyrus914,Grady603,white,hispanic,Roanoke  Texas  US,207 Stark Harbor Suite 93,McAllen,Texas,Hidalgo County,78541,0.2625265683979513,-98.343820340975,15155.43,808.72,90205,M,44,30,49,43,19
0d43327d-a8fb-78d4-a782-3f44bd270fa9,999-96-9124,Trudi580,Reynolds644,black,hispanic,Socorro  Texas  US,238 Hintz Ferry,Borger,Texas,Hutchinson County,79007,0.3569207152666871,-101.40295147097004,15950.71,2820.85,723763,F,68,4,40,35,18
4f34c456-6eeb-4bc5-6321-ba34a0e8351d,999-49-8895,Joel444,McCullough561,white,nonhispanic,Copperas Cove  Texas  US,471 Kirlin Club Apt 56,Springtown,Texas,Parker County,76082,0.3299683270938539,-97.73518416637658,15421.33,1574.96,33299,M,61,42,19,29,4
db086fc7-ea8a-921b-7c96-e95ecc97ebc2,999-73-4279,Rick943,Dibbert990,white,nonhispanic,Houston  Texas  US,643 Ernser Light Suite 55,Royse City,Texas,Hunt County,75173,0.3305927536799368,-96.39327288464732,17722.26,1280.65,398305,M,59,18,5,15,7
6cf686e5-402d-9e2f-4a34-f3bbff99e8fa,999-10-1440,Samual455,Rice937,white,hispanic,Carrollton  Texas  US,723 Wiza Tunnel Suite 2,Weslaco,Texas,Hidalgo County,78596,0.26151896938775,-97.89286702897088,13282.82,374.3,65764,M,29,37,16,8,11
cd71e434-8302-53dd-12c7-6c05aaa260de,999-20-2668,Karrie350,Kreiger457,white,hispanic,Pittsburg  Texas  US,929 Jerde Road,San Antonio,Texas,Bexar County,78212,0.2935868344830533,-98.47798019358754,18481.05,1230.24,28621,F,55,46,42,23,3
03144791-5010-cfde-a5f6-3580bcfe7cd4,999-44-5590,Caridad510,Manzanares924,white,hispanic,Salisbury  Saint Joseph Parish  DM,773 McLaughlin Approach Apt 4,Brownsville,Texas,Cameron County,78521,0.2604769524582934,-97.5521781328146,15904.45,680.41,99281,F,48,49,41,5,11
1c32cd29-7aa5-d7b0-073a-b36c1cb37818,999-31-1155,José Eduardo181,Vélez150,white,hispanic,Tegucigalpa  Francisco Morazán  HN,314 Herman Plaza,Bishop,Texas,Nueces County,78343,0.2753606035441596,-97.79201800403578,15507.3,0.0,119559,M,47,26,20,36,9
501cd62c-761c-53a6-a644-c76b8735fcda,999-15-1101,Ardella559,Streich926,asian,nonhispanic,Fort Hood  Texas  US,219 Kub Harbor Suite 77,Houston,Texas,Harris County,77085,0.2974264627263199,-95.31495522351608,17455.16,2793.09,29301,F,61,49,16,5,6
4a354444-b172-88d3-8758-727ac82956ff,999-32-4990,Andrés117,Fajardo595,white,hispanic,San Juan  Puerto Rico  PR,1076 Hodkiewicz Light Suite 82,Keller,Texas,Tarrant County,76148,0.3293340647948213,-97.24721051817556,12679.77,126.53,759737,M,34,46,29,25,17
d52c7672-90c6-6178-6273-eb65201e4579,999-58-4883,Mayte822,Roldán470,white,hispanic,Mexico City  Mexico City  MX,815 Veum Overpass Apt 51,El Paso,Texas,El Paso County,79922,0.3186091730927216,-106.4625888990768,15614.91,0.0,37426,F,50,6,21,8,10
07deca01-5d5b-d2ba-baaf-6c107e71dfda,999-34-8998,Shira43,Kuhlman484,white,hispanic,The Colony  Texas  US,415 Zieme Estate,San Antonio,Texas,Bexar County,78257,0.2936558023389674,-98.32088804500926,7237.03,4802.72,23240,F,36,21,36,1,9
0f9a4fae-8423-77f4-268c-3ec1815f64e2,999-24-8687,Gilma310,Monahan736,white,hispanic,San Antonio  Texas  US,1046 Hodkiewicz Parade,Victoria,Texas,Victoria County,77905,0.2889321328034978,-96.84926318976332,11358.45,0.0,113321,F,28,16,32,22,4
a2906004-b493-9324-b677-8454fc4dd862,999-24-3683,Rachele486,Gusikowski974,white,nonhispanic,South Houston  Texas  US,309 Kilback Course,Dallas,Texas,Dallas County,75089,0.3282441127981809,-96.80766428093568,19817.82,171.11,584248,F,51,8,11,10,9
5d0ca171-bc9b-fc2e-af66-7893734ca2c1,999-16-1053,Julius90,McCullough561,white,nonhispanic,Palermo  Sicily  IT,735 Sporer Promenade Suite 37,Austin,Texas,Travis County,78717,0.3039438958692697,-97.69317467627836,14836.71,0.0,103514,M,43,17,27,30,7
f350cbb9-beb9-ca53-0e40-01612e88833b,999-67-1511,Tawna357,Brekke496,white,nonhispanic,Perezville  Texas  US,256 VonRueden Path,Houston,Texas,Harris County,77003,0.2967165948886008,-95.83056557015632,4649.98,6648.72,19337,F,29,45,49,49,11
8f8f4eeb-a8aa-d9c3-10c9-a33e2428f3b9,999-20-1527,Charlie254,Connelly992,white,hispanic,Allen  Texas  US,864 Hegmann Mission,Brownsville,Texas,Cameron County,78583,0.2608770591055596,-97.29223710248786,8504.79,4988.72,8069,M,27,7,31,39,10
0d2fd8cc-d7ba-557c-f77f-7f1a4aa0b25c,999-58-3072,Erik495,Lesch175,asian,nonhispanic,Pharr  Texas  US,225 Green Trailer,San Antonio,Texas,Bexar County,78235,0.2972743112485546,-98.52564971985612,14568.47,1230.24,28562,M,50,10,0,7,18
5298c9f7-c8e4-05db-6a8e-6f27420b1a78,999-29-3099,Hiram237,Cole117,white,nonhispanic,Bangs  Texas  US,432 Rutherford Common Suite 57,University Park,Texas,Dallas County,75206,0.328794805365632,-96.7471829833532,17446.61,0.0,172090,M,63,25,17,11,12
435e8a72-452e-4ba0-cb09-6e356e9273e9,999-83-8852,Benito209,Wunsch504,white,nonhispanic,Munday  Texas  US,573 Schuster Path Suite 57,Arlington,Texas,Tarrant County,76014,0.3264372535890774,-97.14042320406706,16510.07,0.0,69355,M,50,40,19,6,11
1fadd0a1-88f7-70cb-639f-ef1c28a64e27,999-14-3008,Elisa944,Carrasquillo418,white,hispanic,Salisbury  Saint Joseph Parish  DM,519 Bins Camp Suite 54,La Villa,Texas,Hidalgo County,78562,0.2626199169242948,-97.94525105247584,5175.72,6648.72,9424,F,27,18,44,29,6
98a8f681-9af3-33d3-ff98-417082b6d5a7,999-71-8751,Henrietta324,VonRueden376,white,nonhispanic,Corpus Christi  Texas  US,808 Walsh Byway Suite 50,Mesquite,Texas,Dallas County,75182,0.3282020191379405,-96.5905209394783,15014.99,1230.24,33495,F,59,20,41,23,16
383a6524-d48a-39f5-b703-b9fdad548c02,999-70-5267,Ima629,Homenick806,white,nonhispanic,Arlington  Texas  US,590 Purdy View Unit 94,Carrollton,Texas,Dallas County,75006,0.3296296850054204,-97.02725905523457,14124.66,0.0,193107,F,26,48,40,13,5
eb4aa4da-c747-837e-d718-ceb5a88f3b8d,999-10-5353,Clarence5,Kihn564,white,nonhispanic,Comfort  Texas  US,1025 Reinger Underpass,Austin,Texas,Travis County,78681,0.3030917419855137,-97.77377163331202,15426.27,1230.24,26598,M,47,31,17,13,19
7c784fdc-e2d7-f244-b236-7db847243cd5,999-34-6191,Xuan162,Swaniawski813,white,nonhispanic,Rockwall  Texas  US,107 Tremblay Crossroad Unit 63,San Antonio,Texas,Bexar County,78210,0.2951995687579949,-98.64009687982396,14616.2,4787.62,31521,F,67,37,17,41,6
49acd24a-400a-8002-0746-4eadda2d31a7,999-90-7812,Lawrence741,Marquardt819,black,hispanic,Round Rock  Texas  US,465 Hand Lodge,Mesquite,Texas,Dallas County,75150,0.3268231508519849,-96.5737738588924,16442.98,4055.52,-141550,M,65,28,19,46,1
4bbd9c7d-504f-2a4c-a36f-c5a166115250,999-97-1426,Kendall673,Deckow585,white,nonhispanic,Houston  Texas  US,785 Mills Manor,Barton Creek,Texas,Travis County,0,0.3033236839121555,-97.87082337613354,17666.27,652.56,494137,M,62,36,34,30,18
c5816ffa-d57c-839b-eced-d4791b1f87e5,999-67-6169,Oma395,Rosenbaum794,asian,nonhispanic,Nagoya   Aichi  JP,1089 Lind Spur,Fort Worth,Texas,Tarrant County,76115,0.3259126025195273,-97.48940505576934,16478.72,0.0,99450,F,55,45,15,34,8
de32aec9-3a02-4abf-8ff2-d77ca9836e54,999-86-9393,Skye332,Schaefer657,white,nonhispanic,Addison  Texas  US,594 Marks Row Suite 55,Hutto,Texas,Williamson County,78634,0.305580718133813,-97.55308657558346,16183.71,1544.71,65992,F,69,4,31,16,8
5dcfa9ca-c301-f8ac-ecee-0f4535b06ece,999-33-4087,Kanisha187,Mitchell808,white,hispanic,North Richland Hills  Texas  US,299 Swift Estate,El Paso,Texas,El Paso County,79934,0.3165379403590275,-106.2791809489885,7255.92,4802.72,12781,F,38,2,12,23,10
12e6ccc6-da25-8d9d-1305-776a6c1a7586,999-20-9250,Edmond919,Medhurst46,white,nonhispanic,McAllen  Texas  US,842 Hartmann Corner,Austin,Texas,Travis County,78613,0.3021197770652853,-97.84673339200364,12830.15,4948.13,5903,M,62,34,46,24,7
752c0a1c-155d-5f33-39bd-9b7b5eac8bfc,999-78-2157,Dorthea49,Rempel203,white,nonhispanic,San Antonio  Texas  US,834 Zieme Neck Unit 37,Denton,Texas,Denton County,76259,0.331862463832328,-97.15401654461868,16362.32,0.0,45151,F,49,49,44,20,8
29fcd0e5-76b9-4d55-3579-c2e86797f5c6,999-33-8996,Laurena366,Dicki44,white,nonhispanic,Seminole  Texas  US,603 Herzog Street,Denton,Texas,Denton County,76266,0.3324898817396048,-97.1874865108784,14886.14,3442.72,23055,F,56,46,23,17,6
43a32c29-5e44-4a16-b0fe-2caa693ce02a,999-68-8674,Eloise59,Kozey370,asian,hispanic,Channelview  Texas  US,822 Ondricka Overpass Unit 0,Spring,Texas,Harris County,77379,0.3018130844264108,-95.5816869880572,12237.7,2318.24,32683,F,34,20,15,23,18
57bd801c-a958-1fec-a1d0-5ff98be7c17a,999-58-1982,Cruz300,Wuckert783,black,hispanic,Houston  Texas  US,934 Wiza Gardens,Houston,Texas,Harris County,77447,0.2981693228205637,-95.19456379058347,15154.09,5283.45,15868,M,75,35,28,6,7
587ef6e3-3a73-9dfd-6bf2-d0db57df83c7,999-65-2120,Ingrid581,Shanahan202,white,hispanic,Deer Park  Texas  US,145 Vandervort Dam,El Paso,Texas,El Paso County,79903,0.3167653459251954,-106.27753901176912,9922.12,4228.0,351,F,30,44,37,8,8
4c02f7c9-de07-2931-0ed0-8a3839990199,999-94-1675,Yvone889,Marks830,black,nonhispanic,Atascocita  Texas  US,556 Kulas Ramp Unit 30,Dallas,Texas,Dallas County,75214,0.3295145154668931,-96.99991842419912,7835.19,5360.72,3018,F,29,43,46,17,0
78d811c7-21f1-e534-3a5e-9778c32eff93,999-79-2573,Azucena377,Hilpert278,white,nonhispanic,Kyle  Texas  US,577 Ratke Wynd,San Antonio,Texas,Bexar County,78260,0.2932083970427706,-98.59361337834444,12512.87,0.0,47383,F,46,31,24,13,0
74cef985-f5be-5a1a-2687-3a01477ae357,999-13-6144,Alfonzo975,Zboncak558,asian,nonhispanic,Nagoya   Aichi  JP,695 King Ramp,Killeen,Texas,Bell County,76541,0.3110320595720084,-97.62400444462854,15864.92,1230.24,28106,M,57,11,17,43,10
a3ee0d5a-c5a2-b21e-ae12-5ed1c0cbe8f3,999-72-9790,Tawny381,Quigley282,black,nonhispanic,Dallas  Texas  US,509 DuBuque Dale Apt 98,Irving,Texas,Dallas County,75062,0.3283025832589682,-96.99486117754752,13234.96,126.53,-187190,F,38,1,0,35,17
aaf80d26-4a3f-ab61-a1c3-3d025c7cc5ea,999-57-5070,Elane105,Gorczany269,white,nonhispanic,Corpus Christi  Texas  US,193 Fritsch Parade,Arlington,Texas,Tarrant County,76018,0.3268957066266983,-97.2289834276236,11398.63,3714.72,21943,F,49,38,4,0,4
a41e45d5-5b61-a3ae-ebf1-f21feb27bb4f,999-95-2388,Marco Antonio298,Blanco851,white,hispanic,Marigot  Saint Andrew Parish  DM,895 Reilly Wall,Atascocita,Texas,Harris County,77346,0.2999377147008357,-95.17067242463852,17230.22,756.64,40153,M,58,14,3,30,5
49c9ed58-2f07-e1d2-ea47-c9673b8bc242,999-83-2530,Asa127,Bode78,white,nonhispanic,El Paso  Texas  US,215 Yundt Tunnel Suite 74,Houston,Texas,Harris County,77379,0.2972981386165792,-95.453937058878,11290.8,3578.72,3583,M,49,36,45,47,5
c283b1ee-080e-7d98-cef4-d1a093fa8701,999-75-3109,Ivory697,Cronin387,asian,hispanic,San Antonio  Texas  US,821 Lang Alley Apt 26,Missouri City,Texas,Fort Bend County,77489,0.2948615403712854,-95.66106166350306,14795.79,0.0,103775,F,41,26,32,17,19
28dd55c4-00bb-5550-d83d-52e779be81c6,999-59-4021,Merri201,Mohr916,white,nonhispanic,Fairview  Texas  US,963 Gusikowski Dale Suite 33,Dallas,Texas,Dallas County,75182,0.3305031057805895,-96.76930845704734,12603.96,0.0,58394,F,42,6,3,38,1
8742e70f-b4a0-4f2c-daaf-9d2b8ab2c05a,999-86-6259,Inés791,Esparza426,white,hispanic,Santo Domingo  National District  DO,751 Nikolaus Walk Unit 29,Richardson,Texas,Dallas County,75074,0.3302426032008689,-96.61901144965653,15363.91,0.0,604041,F,49,2,4,44,9
1e909253-4cac-933a-2ea1-5c9fb60a101d,999-57-1783,Donnie175,Waelchi213,white,nonhispanic,Houston  Texas  US,305 Cummerata Boulevard,Austin,Texas,Travis County,78664,0.3032236718179877,-97.84563830164451,17908.58,2375.03,58189,M,64,39,22,26,1
013c8864-8d1f-ef98-1af1-43aee79df34c,999-75-6667,Armandina361,Grady603,white,nonhispanic,Dallas  Texas  US,769 Wisoky Station Apt 61,Henderson,Texas,Rusk County,75652,0.3216922031919255,-94.7761269618676,8764.6,2318.24,30940,F,32,25,3,13,6
5c1200c8-4182-5f73-2c43-a08eb793774d,999-69-2828,Irina619,VonRueden376,white,nonhispanic,Hutto  Texas  US,406 Hirthe Village Unit 36,Haltom City,Texas,Tarrant County,76148,0.3280850657494102,-97.15084659225172,13341.77,0.0,35894,F,26,23,24,21,12
a5eb9aa4-36be-9ac1-52e4-90b0ee007f23,999-40-6692,Catrina144,Sawayn19,black,nonhispanic,El Paso  Texas  US,532 Barrows Landing,Houston,Texas,Harris County,77042,0.2967632467598732,-95.06603855403074,15902.06,0.0,90640,F,51,39,48,42,15
70436238-dca3-d3ae-e566-e3ea81569269,999-34-3050,Glenn0,Hand679,white,nonhispanic,The Woodlands  Texas  US,266 Osinski Crossroad,Fort Worth,Texas,Tarrant County,76006,0.3284771735165611,-97.2355175392225,13585.84,5534.42,10678,F,61,13,27,26,19
362451c2-23aa-4d5d-507d-6cff6ae3b6f7,999-38-5147,Faustino767,Hane680,white,nonhispanic,San Antonio  Texas  US,449 Torphy Vista,Garland,Texas,Dallas County,75243,0.3287850068820279,-96.6267033256277,13739.48,641.74,97057,M,40,30,24,41,5
fa3e6105-c1a6-d7d6-8e64-356e2ba69162,999-27-7211,Ana972,Olivares593,black,hispanic,Santiago  Santiago Province  CL,423 Sipes Trace Unit 27,Grand Prairie,Texas,Dallas County,75060,0.3269611378368819,-97.13558381871556,8756.86,4258.72,16965,F,39,42,27,40,10
dfa01bde-0e2b-389b-f4ab-936076201381,999-79-9102,Ana972,Godoy454,white,hispanic,Wesley  Saint Andrew Parish  DM,202 Sipes Ville,Beaumont,Texas,Jefferson County,77713,0.3002159038641239,-94.05579908950172,11491.6,2318.24,31171,F,37,28,10,32,19
6e280aaa-9520-d9f1-12c1-2929dc43d8ed,999-43-7122,Barney639,Mosciski958,asian,hispanic,Edinburg  Texas  US,179 Kutch Well Apt 46,Austin,Texas,Travis County,78701,0.3023969465809378,-97.97177494463256,13652.59,0.0,175662,M,36,22,26,35,4
128a5f4a-364a-f3ae-ef30-943d37bf7044,999-86-1804,Justina408,Legros616,asian,nonhispanic,Austin  Texas  US,804 Botsford Center Apt 8,Bryan,Texas,Brazos County,77845,0.3052103768996846,-96.32239964580576,13336.6,235.33,511453,F,34,13,1,27,2
1cba1818-1d02-1424-a08c-8712a877d618,999-14-4670,Suzan149,Erdman779,white,nonhispanic,Bonham  Texas  US,331 DuBuque Trailer Suite 3,Webster,Texas,Harris County,77058,0.2951498045046393,-95.10880135073592,11156.94,0.0,164998,F,34,15,13,34,1
210e4f2d-d24f-9c23-83ca-496e0bbf6fe6,999-34-6001,Dominique369,Pfannerstill264,white,nonhispanic,Odessa  Texas  US,142 Turcotte Parade Suite 11,Roanoke,Texas,Denton County,76262,0.3300267174559009,-97.27087741624833,14960.94,0.0,65923,M,48,42,49,13,8
40b81c3b-cc21-43b6-4e57-bc5304223a4e,999-61-6152,Rolando809,Crooks415,black,nonhispanic,Highland  Texas  US,502 Bahringer Gateway Unit 24,Killeen,Texas,Bell County,76542,0.3102294763695903,-97.66504965948684,11151.71,0.0,82334,M,33,45,0,39,13
e31151cf-3943-c4c2-334c-a24e347c915f,999-26-4437,Damaris45,Fahey393,black,hispanic,Frisco  Texas  US,527 Windler Avenue Unit 12,South Houston,Texas,Harris County,77502,0.2969530143593741,-95.2444688750782,7305.11,4802.72,10224,F,33,20,10,44,13
41f77be2-a6c0-3cd4-b7ff-250d2444ffa0,999-23-1698,Frances376,Maggio310,white,hispanic,Houston  Texas  US,995 Tromp Pathway Apt 61,Breckenridge,Texas,Stephens County,76424,0.3282660900091574,-98.8555255897888,13392.48,0.0,93885,M,41,48,37,3,13
5f9d0e4a-77fe-ecf4-15f6-79915ee29677,999-57-5083,Mira443,Cummerata161,white,nonhispanic,Canyon Lake  Texas  US,227 Abshire Ville Apt 52,Santa Fe,Texas,Galveston County,77517,0.2940539040806448,-95.19597805846183,14659.1,0.0,85849,F,49,19,5,41,15
e362c929-bf66-3ea5-0024-8ca53446c562,999-36-2775,Maricarmen445,López694,white,hispanic,Panama City  Panama  PA,742 Beahan Pathway Unit 61,Timberwood Park,Texas,Bexar County,0,0.2971272806008265,-98.50836879906144,12494.35,0.0,83735,F,41,35,0,8,18
e32945ae-eb47-cfce-4d44-961cc567612b,999-59-6462,Diego848,Salgado989,white,hispanic,San Salvador  El Salvador  SV,212 Will Knoll,Benavides,Texas,Duval County,78341,0.2766536683965866,-98.51230115965149,8021.65,5038.72,7060,M,33,7,22,22,10
8e24e91e-61a9-b3fa-4596-3662500e72d0,999-27-3140,Lorri590,Streich926,white,nonhispanic,Tyler  Texas  US,323 Zieme Route Apt 38,Houston,Texas,Harris County,77075,0.2955831369408594,-95.5104390537756,13769.03,0.0,94749,F,43,41,32,26,15
a2ea4427-46c2-0d88-5f5e-878a62e68153,999-39-4332,Lavinia262,Keeling57,white,nonhispanic,Little Elm  Texas  US,100 Flatley Vista Suite 92,Ballinger,Texas,Runnels County,76821,0.318210514451259,-99.93306534268844,12374.16,0.0,39855,F,30,8,41,43,15
d721dbc8-2e01-154b-346b-cf2595043243,999-84-1579,Lashawna733,Cassin499,white,nonhispanic,Waco  Texas  US,698 Goodwin Drive,McGregor,Texas,McLennan County,76657,0.3147965044016976,-97.3347832125073,17756.92,0.0,141611,F,41,13,5,47,9
888d2edc-3d2c-ecb9-667b-6bd20c8456a5,999-14-7976,Dorthea49,Hettinger594,white,nonhispanic,Missouri City  Texas  US,575 Hand Mill Unit 12,Stephenville,Texas,Erath County,76402,0.3222221727563907,-98.2800405741074,16176.44,3172.42,56097,F,68,24,18,48,0
81a4e35d-720f-6d9a-e4c7-5f7586a1457a,999-67-3314,Harris789,Collier206,white,nonhispanic,Hempstead  Texas  US,879 Crooks Rest,Houston,Texas,Harris County,77072,0.2966534482173216,-95.34360306443044,11283.0,0.0,80184,M,38,35,42,33,14
5df9dcf1-3479-b682-76d2-e280df519a42,999-82-4651,Vincenzo126,Howe413,white,nonhispanic,Memphis  Texas  US,797 Waters Street,Spring,Texas,Harris County,77379,0.3011089858233749,-95.48692617547798,14164.87,0.0,155311,M,31,31,48,1,12
34d273fb-6523-b17d-0062-6553cacc4ff2,999-23-8645,Torri758,Considine820,white,nonhispanic,Irving  Texas  US,656 Cronin Meadow Apt 95,El Paso,Texas,El Paso County,79907,0.317802569525128,-106.49996631189777,16002.85,1675.39,116652,F,69,24,12,4,18
3cb40829-d998-4d81-a3d4-0bbea4b90bd2,999-10-9111,Sidney996,Okuneva707,white,hispanic,Corpus Christi  Texas  US,405 Kub Bypass Suite 15,Rowlett,Texas,Dallas County,75089,0.3285407652690335,-96.51011259189472,11436.31,0.0,177892,F,29,13,2,4,15
a49805e9-f9e9-539b-7a9b-4d9d143b345d,999-16-4609,Cicely661,Leannon79,white,nonhispanic,Houston  Texas  US,752 Wuckert Fork Suite 54,Austin,Texas,Travis County,78750,0.305467143318813,-97.63615446942494,15613.44,2981.33,125418,F,66,47,0,39,1
9299c4dd-87a5-0f27-3184-f104d0994c3f,999-38-3920,Rosalinda949,Grant908,white,hispanic,Waxahachie  Texas  US,866 Doyle Club Suite 38,Midland,Texas,Midland County,79703,0.3198570231886473,-102.11592095222392,17765.62,4276.38,86719,F,63,45,37,0,12
fc221044-a678-7ac1-150e-050c244efb45,999-49-7133,Yetta429,Veum823,white,hispanic,Cedar Park  Texas  US,1094 Lebsack Hollow Suite 59,Brownsville,Texas,Cameron County,78521,0.2600025943365602,-97.5173311850906,15515.73,0.0,63232,F,50,12,18,28,9
4024af72-41c0-5987-d101-6bf1a67a9eef,999-86-6907,Wes853,Bernier607,white,nonhispanic,Wylie  Texas  US,1034 Cummings Camp Unit 15,Dallas,Texas,Dallas County,75211,0.3279384817129353,-96.92138942083564,6546.58,6970.72,18495,M,25,33,8,42,3
2393e4c4-8c63-b8d3-8f51-482eb71a0591,999-31-6111,Jim478,Auer97,asian,nonhispanic,The Woodlands  Texas  US,306 Koepp Pathway Unit 86,Lantana,Texas,Denton County,76226,0.3313730497278759,-97.2164814823808,12573.88,0.0,144110,M,34,49,17,10,8
caaaa934-a3f5-3713-db9d-dddcb7bb513c,999-62-2370,Eusebia552,Gerhold939,white,nonhispanic,Round Rock  Texas  US,314 Paucek Forge,Jourdanton,Texas,Atascosa County,78026,0.2888376907173486,-98.5619743024334,11701.18,1366.24,33065,F,46,28,0,25,9
31d71ac1-3508-02a2-7f4b-4319509a99b5,999-54-6191,Gustavo235,Johns824,white,nonhispanic,Arlington  Texas  US,1070 Quitzon Corner,Keene,Texas,Johnson County,76059,0.3237683492979948,-97.16357299229512,14677.73,783.13,60445,M,46,3,24,24,0
18256325-9bac-4c0d-e613-3fc83fe1e586,999-51-6313,Carla633,Berríos934,black,hispanic,Juarez  Chihuahua  MX,1046 Lindgren Alley Apt 58,Houston,Texas,Harris County,77066,0.2976243684304196,-95.49536471308232,14018.08,0.0,367030,F,40,36,16,20,1
612fa29f-a085-17cb-1353-557532083f28,999-91-8399,Millard193,Oberbrunner298,black,hispanic,Pearland  Texas  US,116 Mohr Arcade Suite 36,San Antonio,Texas,Bexar County,78229,0.2964387646448829,-98.68644421830454,14141.45,1366.24,34189,M,42,11,35,41,6
e8b812c8-44a0-6dda-c4eb-98ebc5496e90,999-73-4157,Irving123,Schultz619,white,nonhispanic,Benbrook  Texas  US,787 Feil Crossroad Suite 77,Crowley,Texas,Tarrant County,76036,0.3255622631870858,-97.41293306970896,12589.98,0.0,413559,M,32,23,44,31,4
